pincode,district,state,population,bio_txn,demo_txn,enroll_txn,total_txn,bio_has_any_record,demo_has_any_record,enroll_has_any_record,presence_flag,bio_share,demo_share,enroll_share,dominant_service_type,demand_diversity,presence_without_usage
144628,Kapurthala,Punjab,23388.25,2269.0,458.0,0.0,2727.0,1.0,1.0,0.0,True,0.832049871653832,0.16795012834616796,0.0,biometric,0.4119933368341064,False
144629,Jalandhar,Punjab,20283.5,4323.0,706.0,0.0,5029.0,1.0,1.0,0.0,True,0.859614237422947,0.1403857625770531,0.0,biometric,0.36925050144186344,False
144630,Jalandhar,Punjab,21996.833333333332,1749.0,420.0,0.0,2169.0,1.0,1.0,0.0,True,0.8063623789764869,0.19363762102351315,0.0,biometric,0.44734140989673,False
144631,Kapurthala,Punjab,10411.333333333334,816.0,157.0,0.0,973.0,1.0,1.0,0.0,True,0.8386433710174718,0.16135662898252826,0.0,biometric,0.40224622730069226,False
144632,Kapurthala,Punjab,23478.583333333332,2805.0,529.0,0.0,3334.0,1.0,1.0,0.0,True,0.8413317336532693,0.15866826634673065,0.0,biometric,0.3981886539950241,False
144633,Jalandhar,Punjab,6460.416666666667,431.0,78.0,0.0,509.0,1.0,1.0,0.0,True,0.8467583497053045,0.15324165029469547,0.0,biometric,0.3898473510651615,False
144701,Jalandhar,Punjab,9643.666666666666,2152.0,570.0,0.0,2722.0,1.0,1.0,0.0,True,0.7905951506245408,0.20940484937545922,0.0,biometric,0.46710479889711487,False
144702,Jalandhar,Punjab,24991.916666666668,3600.0,1124.0,0.0,4724.0,1.0,1.0,0.0,True,0.7620660457239627,0.23793395427603725,0.0,biometric,0.4994361714606988,False
144703,Jalandhar,Punjab,18122.0,1335.0,351.0,0.0,1686.0,1.0,1.0,0.0,True,0.791814946619217,0.20818505338078291,0.0,biometric,0.4656256425785365,False
144801,Jalandhar,Punjab,7062.833333333333,3020.0,750.0,0.0,3770.0,1.0,1.0,0.0,True,0.8010610079575596,0.1989389920424403,0.0,biometric,0.4541438656073614,False
144802,Kapurthala,Punjab,46895.75,1645.0,460.0,0.0,2105.0,1.0,1.0,0.0,True,0.7814726840855107,0.21852731591448932,0.0,biometric,0.4779099147328282,False
144803,Kapurthala,Punjab,7050.666666666667,785.0,132.0,0.0,917.0,1.0,1.0,0.0,True,0.8560523446019629,0.14394765539803708,0.0,biometric,0.37507809897514643,False
144804,Kapurthala,Punjab,35228.25,3237.0,803.0,0.0,4040.0,1.0,1.0,0.0,True,0.8012376237623763,0.19876237623762377,0.0,biometric,0.45391984397704,False
144805,Jalandhar,Punjab,436.0833333333333,533.0,69.0,0.0,602.0,1.0,1.0,0.0,True,0.8853820598006644,0.11461794019933555,0.0,biometric,0.3241021894706699,False
144806,Jalandhar,Punjab,6995.083333333333,1096.0,169.0,0.0,1265.0,1.0,1.0,0.0,True,0.866403162055336,0.13359683794466404,0.0,biometric,0.3578763859797119,False
144819,Kapurthala,Punjab,5799.25,906.0,280.0,0.0,1186.0,1.0,1.0,0.0,True,0.7639123102866779,0.23608768971332209,0.0,biometric,0.4974713815328631,False
145001,Gurdaspur,Punjab,117966.16666666667,10762.0,7580.0,0.0,18342.0,1.0,1.0,0.0,True,0.5867408134336496,0.41325918656635047,0.0,biometric,0.6171629849733967,False
145021,Gurdaspur,Punjab,0.0,18.0,8.0,0.0,26.0,1.0,1.0,0.0,True,0.6923076923076923,0.3076923076923077,0.0,biometric,0.5618376711211266,False
145022,Pathankot,Punjab,11812.416666666666,1100.0,271.0,0.0,1371.0,1.0,1.0,0.0,True,0.8023340627279358,0.1976659372720642,0.0,biometric,0.45252511386756217,False
145023,Pathankot,Punjab,47866.666666666664,4323.0,2744.0,0.0,7067.0,1.0,1.0,0.0,True,0.6117164284703551,0.3882835715296448,0.0,biometric,0.6080162392871608,False
145024,Gurdaspur,Punjab,5243.666666666667,474.0,148.0,0.0,622.0,1.0,1.0,0.0,True,0.7620578778135049,0.2379421221864952,0.0,biometric,0.49944482564324194,False
145025,Pathankot,Punjab,81233.25,5654.0,2051.0,0.0,7705.0,1.0,1.0,0.0,True,0.7338092147955873,0.2661907852044127,0.0,biometric,0.5274228187952829,False
145026,Gurdaspur,Punjab,23249.5,1640.0,591.0,0.0,2231.0,1.0,1.0,0.0,True,0.7350963693411027,0.2649036306588974,0.0,biometric,0.5262308914716574,False
145027,Pathankot,Punjab,23175.333333333332,1782.0,491.0,0.0,2273.0,1.0,1.0,0.0,True,0.7839859216893973,0.21601407831060274,0.0,biometric,0.4749779558685276,False
145029,Pathankot,Punjab,31972.083333333332,892.0,479.0,0.0,1371.0,1.0,1.0,0.0,True,0.650619985412108,0.34938001458789203,0.0,biometric,0.5889812133035486,False
145101,Pathankot,Punjab,10912.666666666666,1375.0,623.0,0.0,1998.0,1.0,1.0,0.0,True,0.6881881881881882,0.31181181181181183,0.0,biometric,0.5648422753580906,False
146001,Hoshiarpur,Punjab,0.0,12392.0,12142.0,0.0,24534.0,1.0,1.0,0.0,True,0.5050949702453738,0.49490502975462625,0.0,biometric,0.6308824954598843,False
146021,Hoshiarpur,Punjab,31506.5,653.0,148.0,0.0,801.0,1.0,1.0,0.0,True,0.815230961298377,0.18476903870162298,0.0,biometric,0.43559360309684425,False
146022,Hoshiarpur,Punjab,0.0,1089.0,240.0,0.0,1329.0,1.0,1.0,0.0,True,0.8194130925507901,0.18058690744920994,0.0,biometric,0.4298898541693659,False
146023,Hoshiarpur,Punjab,16666.416666666668,587.0,143.0,0.0,730.0,1.0,1.0,0.0,True,0.8041095890410959,0.1958904109589041,0.0,biometric,0.45025190151164446,False
146024,Hoshiarpur,Punjab,42498.083333333336,890.0,195.0,0.0,1085.0,1.0,1.0,0.0,True,0.8202764976958525,0.17972350230414746,0.0,biometric,0.42869897414883246,False
146101,Hoshiarpur,Punjab,6372.5,846.0,223.0,0.0,1069.0,1.0,1.0,0.0,True,0.7913938260056127,0.20860617399438727,0.0,biometric,0.4661372311859614,False
146102,Hoshiarpur,Punjab,17542.0,2789.0,624.0,0.0,3413.0,1.0,1.0,0.0,True,0.8171696454731907,0.18283035452680926,0.0,biometric,0.4329628073299384,False
146103,Hoshiarpur,Punjab,1734.8333333333333,433.0,91.0,0.0,524.0,1.0,1.0,0.0,True,0.8263358778625954,0.1736641221374046,0.0,biometric,0.42021088154201025,False
146104,Hoshiarpur,Punjab,38411.666666666664,1205.0,252.0,0.0,1457.0,1.0,1.0,0.0,True,0.8270418668496912,0.17295813315030886,0.0,biometric,0.4192068919480321,False
146105,Hoshiarpur,Punjab,8371.166666666666,1822.0,492.0,0.0,2314.0,1.0,1.0,0.0,True,0.7873811581676751,0.212618841832325,0.0,biometric,0.47096308554875554,False
146106,Hoshiarpur,Punjab,2920.75,321.0,46.0,0.0,367.0,1.0,1.0,0.0,True,0.8746594005449592,0.12534059945504086,0.0,biometric,0.34355378250901675,False
146107,Hoshiarpur,Punjab,19562.916666666668,182.0,35.0,0.0,217.0,1.0,1.0,0.0,True,0.8387096774193549,0.16129032258064516,0.0,biometric,0.40214673781378446,False
146108,Hoshiarpur,Punjab,44670.166666666664,758.0,158.0,0.0,916.0,1.0,1.0,0.0,True,0.8275109170305677,0.17248908296943233,0.0,biometric,0.41853810095906036,False
146109,Hoshiarpur,Punjab,3367.3333333333335,1434.0,212.0,0.0,1646.0,1.0,1.0,0.0,True,0.8712029161603888,0.12879708383961117,0.0,biometric,0.34961705994690806,False
146110,Hoshiarpur,Punjab,17868.333333333332,355.0,111.0,0.0,466.0,1.0,1.0,0.0,True,0.7618025751072961,0.23819742489270387,0.0,biometric,0.4997151588650635,False
146111,Hoshiarpur,Punjab,39427.916666666664,1932.0,516.0,0.0,2448.0,1.0,1.0,0.0,True,0.7892156862745098,0.2107843137254902,0.0,biometric,0.4687677179984569,False
146112,Hoshiarpur,Punjab,28143.25,1097.0,229.0,0.0,1326.0,1.0,1.0,0.0,True,0.8273001508295625,0.1726998491704374,0.0,biometric,0.4188387934497514,False
146113,Hoshiarpur,Punjab,29313.833333333332,1335.0,407.0,0.0,1742.0,1.0,1.0,0.0,True,0.7663605051664754,0.2336394948335247,0.0,biometric,0.4948394714629384,False
146114,Hoshiarpur,Punjab,7844.75,585.0,150.0,0.0,735.0,1.0,1.0,0.0,True,0.7959183673469388,0.20408163265306123,0.0,biometric,0.4605892125609515,False
146115,Hoshiarpur,Punjab,4811.333333333333,339.0,60.0,0.0,399.0,1.0,1.0,0.0,True,0.849624060150376,0.15037593984962405,0.0,biometric,0.3853594611814052,False
146116,Hoshiarpur,Punjab,10644.333333333334,628.0,152.0,0.0,780.0,1.0,1.0,0.0,True,0.8051282051282052,0.19487179487179487,0.0,biometric,0.44893954833502303,False
147001,Fatehgarh Sahib,Punjab,1256.8333333333333,26648.0,29880.0,0.0,56528.0,1.0,1.0,0.0,True,0.47141239739598073,0.5285876026040193,0.0,demographic,0.6294411540345904,False
147002,Patiala,Punjab,22573.0,2067.0,1207.0,0.0,3274.0,1.0,1.0,0.0,True,0.631337813072694,0.36866218692730607,0.0,biometric,0.5991557166631918,False
147003,Patiala,Punjab,0.0,704.0,264.0,0.0,968.0,1.0,1.0,0.0,True,0.7272727272727273,0.2727272727272727,0.0,biometric,0.5333570581245946,False
147004,Patiala,Punjab,32084.833333333332,947.0,289.0,0.0,1236.0,1.0,1.0,0.0,True,0.7661812297734628,0.23381877022653721,0.0,biometric,0.4950332311147003,False
147005,Patiala,Punjab,17765.583333333332,304.0,85.0,0.0,389.0,1.0,1.0,0.0,True,0.781491002570694,0.2185089974293059,0.0,biometric,0.47788866641462513,False
147006,Fatehgarh Sahib,Punjab,43799.583333333336,10.0,6.0,0.0,16.0,1.0,1.0,0.0,True,0.625,0.375,0.0,biometric,0.6021808102656678,False
147021,Patiala,Punjab,61998.416666666664,3050.0,927.0,0.0,3977.0,1.0,1.0,0.0,True,0.7669097309529797,0.23309026904702038,0.0,biometric,0.49424485449905087,False
147101,Patiala,Punjab,172534.66666666666,12681.0,8551.0,0.0,21232.0,1.0,1.0,0.0,True,0.597258854559156,0.402741145440844,0.0,biometric,0.6135990564697995,False
147102,Patiala,Punjab,40344.416666666664,6312.0,1453.0,0.0,7765.0,1.0,1.0,0.0,True,0.8128783000643915,0.1871216999356085,0.0,biometric,0.43875567823217215,False
147103,Patiala,Punjab,30345.0,2746.0,1061.0,0.0,3807.0,1.0,1.0,0.0,True,0.7213028631468348,0.2786971368531652,0.0,biometric,0.538605480180571,False
147104,Patiala,Punjab,28790.0,1951.0,406.0,0.0,2357.0,1.0,1.0,0.0,True,0.8277471361900721,0.17225286380992788,0.0,biometric,0.41820075897741843,False
147105,Patiala,Punjab,54861.166666666664,7588.0,4550.0,0.0,12138.0,1.0,1.0,0.0,True,0.6251441753171857,0.3748558246828143,0.0,biometric,0.6021137321945889,False
147111,Patiala,Punjab,85380.33333333333,6884.0,1855.0,0.0,8739.0,1.0,1.0,0.0,True,0.7877331502460235,0.21226684975397642,0.0,biometric,0.4705432811989237,False
147201,Patiala,Punjab,168932.5,9871.0,6773.0,0.0,16644.0,1.0,1.0,0.0,True,0.5930665705359288,0.40693342946407113,0.0,biometric,0.6150695525537978,False
147202,Fatehgarh Sahib,Punjab,63689.75,3945.0,1123.0,0.0,5068.0,1.0,1.0,0.0,True,0.7784135753749013,0.22158642462509867,0.0,biometric,0.4814332869072269,False
147203,Fatehgarh Sahib,Punjab,66619.75,4202.0,1045.0,0.0,5247.0,1.0,1.0,0.0,True,0.80083857442348,0.19916142557651992,0.0,biometric,0.4544257495225932,False
147301,Fatehgarh Sahib,Punjab,34788.333333333336,7277.0,2694.0,0.0,9971.0,1.0,1.0,0.0,True,0.7298164677564938,0.27018353224350616,0.0,biometric,0.5310711576980028,False
147506,SAS Nagar (Mohali),Punjab,0.0,438.0,90.0,0.0,528.0,1.0,1.0,0.0,True,0.8295454545454546,0.17045454545454544,0.0,biometric,0.4156208935351718,False
148001,Sangrur,Punjab,14916.75,10192.0,3981.0,0.0,14173.0,1.0,1.0,0.0,True,0.7191138079446836,0.28088619205531645,0.0,biometric,0.5404894442206759,False
148018,Malerkotla,Punjab,14476.166666666666,874.0,270.0,0.0,1144.0,1.0,1.0,0.0,True,0.763986013986014,0.23601398601398602,0.0,biometric,0.4973925897614108,False
148019,Sangrur,Punjab,7412.333333333333,773.0,386.0,0.0,1159.0,1.0,1.0,0.0,True,0.6669542709232097,0.3330457290767903,0.0,biometric,0.579198536772652,False
148020,Sangrur,Punjab,30719.5,3160.0,1500.0,0.0,4660.0,1.0,1.0,0.0,True,0.6781115879828327,0.3218884120171674,0.0,biometric,0.5718893827396363,False
148021,Sangrur,Punjab,19153.916666666668,2680.0,1502.0,0.0,4182.0,1.0,1.0,0.0,True,0.6408417025346724,0.35915829746532757,0.0,biometric,0.5943246567334702,False
148022,Malerkotla,Punjab,26588.75,2103.0,1095.0,0.0,3198.0,1.0,1.0,0.0,True,0.6575984990619137,0.3424015009380863,0.0,biometric,0.5849338756735292,False
148023,Sangrur,Punjab,58850.333333333336,11400.0,9747.0,0.0,21147.0,1.0,1.0,0.0,True,0.5390835579514824,0.4609164420485175,0.0,biometric,0.6281460893319148,False
148024,Sangrur,Punjab,35502.0,9060.0,3476.0,0.0,12536.0,1.0,1.0,0.0,True,0.7227185705169112,0.2772814294830887,0.0,biometric,0.5373755342576069,False
148025,Barnala,Punjab,48392.916666666664,3513.0,1149.0,0.0,4662.0,1.0,1.0,0.0,True,0.7535392535392536,0.24646074646074645,0.0,biometric,0.5082897519688957,False
148026,Sangrur,Punjab,79135.16666666667,7231.0,2760.0,0.0,9991.0,1.0,1.0,0.0,True,0.7237513762386147,0.27624862376138526,0.0,biometric,0.5364725060829489,False
148027,Sangrur,Punjab,39377.333333333336,3825.0,1244.0,0.0,5069.0,1.0,1.0,0.0,True,0.754586703491813,0.24541329650818702,0.0,biometric,0.5072215279350507,False
148028,Sangrur,Punjab,37603.333333333336,8220.0,3304.0,0.0,11524.0,1.0,1.0,0.0,True,0.7132939951405762,0.2867060048594238,0.0,biometric,0.5453933930142327,False
148029,Sangrur,Punjab,18701.583333333332,676.0,126.0,0.0,802.0,1.0,1.0,0.0,True,0.8428927680798005,0.1571072319201995,0.0,biometric,0.39580999589811194,False
148030,Sangrur,Punjab,37092.416666666664,4108.0,1367.0,0.0,5475.0,1.0,1.0,0.0,True,0.7503196347031963,0.24968036529680365,0.0,biometric,0.5115396243803715,False
148031,Sangrur,Punjab,40565.916666666664,5220.0,2402.0,0.0,7622.0,1.0,1.0,0.0,True,0.6848596168984519,0.3151403831015481,0.0,biometric,0.5672173981540745,False
148033,Sangrur,Punjab,77152.83333333333,7212.0,2686.0,0.0,9898.0,1.0,1.0,0.0,True,0.7286320468781572,0.2713679531218428,0.0,biometric,0.5321392279877447,False
148034,Sangrur,Punjab,33390.083333333336,1803.0,559.0,0.0,2362.0,1.0,1.0,0.0,True,0.7633361558001693,0.23666384419983066,0.0,biometric,0.4980863659588247,False
148035,Sangrur,Punjab,68712.41666666667,4519.0,1988.0,0.0,6507.0,1.0,1.0,0.0,True,0.694482864607346,0.30551713539265407,0.0,biometric,0.5602219663291647,False
148100,Barnala,Punjab,29043.083333333332,2306.0,804.0,0.0,3110.0,1.0,1.0,0.0,True,0.7414790996784566,0.2585209003215434,0.0,biometric,0.5202054800146912,False
148101,Sangrur,Punjab,1395.0,9506.0,3503.0,0.0,13009.0,1.0,1.0,0.0,True,0.7307248827734645,0.26927511722653547,0.0,biometric,0.5302475929388175,False
148102,Barnala,Punjab,12735.666666666666,2594.0,768.0,0.0,3362.0,1.0,1.0,0.0,True,0.7715645449137418,0.22843545508625818,0.0,biometric,0.4891434112560442,False
148103,Barnala,Punjab,24039.583333333332,2379.0,437.0,0.0,2816.0,1.0,1.0,0.0,True,0.8448153409090909,0.1551846590909091,0.0,biometric,0.3928574034179335,False
148104,Barnala,Punjab,28008.75,3035.0,736.0,0.0,3771.0,1.0,1.0,0.0,True,0.8048263060196235,0.19517369398037657,0.0,biometric,0.4493291323082589,False
148105,Barnala,Punjab,37769.5,4922.0,1985.0,0.0,6907.0,1.0,1.0,0.0,True,0.7126103952511944,0.28738960474880554,0.0,biometric,0.5459594851710303,False
148106,Barnala,Punjab,54701.75,5451.0,1777.0,0.0,7228.0,1.0,1.0,0.0,True,0.7541505257332596,0.24584947426674045,0.0,biometric,0.5076670107854512,False
148107,Barnala,Punjab,21257.666666666668,3113.0,1329.0,0.0,4442.0,1.0,1.0,0.0,True,0.7008104457451598,0.2991895542548402,0.0,biometric,0.555406174438494,False
148108,Barnala,Punjab,19823.416666666668,4993.0,1983.0,0.0,6976.0,1.0,1.0,0.0,True,0.7157396788990825,0.2842603211009174,0.0,biometric,0.5433510582597965,False
148109,Bathinda,Punjab,11020.416666666666,4286.0,850.0,0.0,5136.0,1.0,1.0,0.0,True,0.8345015576323987,0.16549844236760125,0.0,biometric,0.40840258816235936,False
151001,Bathinda,Punjab,0.0,21358.0,18439.0,0.0,39797.0,1.0,1.0,0.0,True,0.5366736186144684,0.46332638138553156,0.0,biometric,0.6284790931274241,False
151002,Bathinda,Punjab,15637.25,1063.0,171.0,0.0,1234.0,1.0,1.0,0.0,True,0.8614262560777958,0.1385737439222042,0.0,biometric,0.36624926648032735,False
151003,Bathinda,Punjab,0.0,352.0,88.0,0.0,440.0,1.0,1.0,0.0,True,0.8,0.2,0.0,biometric,0.4554859150035952,False
151004,Bathinda,Punjab,41343.916666666664,27.0,3.0,0.0,30.0,1.0,1.0,0.0,True,0.9,0.1,0.0,biometric,0.29590327428938457,False
151005,Bathinda,Punjab,97502.91666666667,2769.0,1022.0,0.0,3791.0,1.0,1.0,0.0,True,0.7304141387496703,0.26958586125032974,0.0,biometric,0.5305297411694049,False
151101,Bathinda,Punjab,46611.083333333336,5402.0,1972.0,0.0,7374.0,1.0,1.0,0.0,True,0.7325739083265528,0.2674260916734473,0.0,biometric,0.5285594733845091,False
151102,Bathinda,Punjab,62731.75,3361.0,1198.0,0.0,4559.0,1.0,1.0,0.0,True,0.7372230752357973,0.26277692476420267,0.0,biometric,0.5242445449145523,False
151103,Bathinda,Punjab,68634.25,7962.0,2784.0,0.0,10746.0,1.0,1.0,0.0,True,0.740926856504746,0.25907314349525407,0.0,biometric,0.5207344083591959,False
151104,Bathinda,Punjab,25296.416666666668,2691.0,528.0,0.0,3219.0,1.0,1.0,0.0,True,0.8359739049394221,0.16402609506057783,0.0,biometric,0.4062271731785044,False
151105,Bathinda,Punjab,9376.5,1270.0,323.0,0.0,1593.0,1.0,1.0,0.0,True,0.7972379158819837,0.20276208411801633,0.0,biometric,0.4589496504952004,False
151106,Bathinda,Punjab,31546.583333333332,1844.0,447.0,0.0,2291.0,1.0,1.0,0.0,True,0.8048886948930598,0.1951113051069402,0.0,biometric,0.44924866625932314,False
151107,Bathinda,Punjab,0.0,7.0,1.0,0.0,8.0,1.0,1.0,0.0,True,0.875,0.125,0.0,biometric,0.34295098019812775,False
151108,Bathinda,Punjab,34847.666666666664,2203.0,464.0,0.0,2667.0,1.0,1.0,0.0,True,0.8260217472815898,0.1739782527184102,0.0,biometric,0.42065659092147906,False
151111,Bathinda,Punjab,23496.25,1601.0,275.0,0.0,1876.0,1.0,1.0,0.0,True,0.853411513859275,0.14658848614072495,0.0,biometric,0.3793381407760704,False
151201,Bathinda,Punjab,71479.5,6641.0,3002.0,0.0,9643.0,1.0,1.0,0.0,True,0.688686093539355,0.31131390646064505,0.0,biometric,0.5644829576880857,False
151202,Sri Muktsar Sahib,Punjab,32138.0,5051.0,1631.0,0.0,6682.0,1.0,1.0,0.0,True,0.7559114037713259,0.24408859622867404,0.0,biometric,0.5058628300204968,False
151203,Faridkot,Punjab,13308.333333333334,12552.0,7624.0,0.0,20176.0,1.0,1.0,0.0,True,0.6221252973830294,0.37787470261697065,0.0,biometric,0.6035014399141707,False
151204,Faridkot,Punjab,46496.666666666664,7972.0,2677.0,0.0,10649.0,1.0,1.0,0.0,True,0.7486148934172223,0.25138510658277774,0.0,biometric,0.513239962607715,False
151205,Faridkot,Punjab,28578.5,2332.0,469.0,0.0,2801.0,1.0,1.0,0.0,True,0.8325598000714031,0.16744019992859693,0.0,biometric,0.4112497337513809,False
151206,Bathinda,Punjab,37059.25,3178.0,1208.0,0.0,4386.0,1.0,1.0,0.0,True,0.724578203374373,0.275421796625627,0.0,biometric,0.5357460746391456,False
151207,Faridkot,Punjab,40036.583333333336,4042.0,693.0,0.0,4735.0,1.0,1.0,0.0,True,0.8536430834213306,0.14635691657866948,0.0,biometric,0.37896662637970585,False
151208,Moga,Punjab,22820.333333333332,2078.0,658.0,0.0,2736.0,1.0,1.0,0.0,True,0.7595029239766082,0.24049707602339182,0.0,biometric,0.502135490498839,False
151209,Faridkot,Punjab,25002.833333333332,1817.0,392.0,0.0,2209.0,1.0,1.0,0.0,True,0.822544137618832,0.17745586238116795,0.0,biometric,0.4255492928946788,False
151210,Muktsar,Punjab,49385.166666666664,3354.0,1441.0,0.0,4795.0,1.0,1.0,0.0,True,0.6994786235662148,0.3005213764337852,0.0,biometric,0.5564341692595338,False
151211,Muktsar,Punjab,27567.083333333332,2100.0,990.0,0.0,3090.0,1.0,1.0,0.0,True,0.6796116504854369,0.32038834951456313,0.0,biometric,0.5708673064069238,False
151212,Faridkot,Punjab,48558.5,4270.0,1258.0,0.0,5528.0,1.0,1.0,0.0,True,0.7724312590448625,0.2275687409551375,0.0,biometric,0.48818122610280296,False
151301,Bathinda,Punjab,64434.25,5686.0,2312.0,0.0,7998.0,1.0,1.0,0.0,True,0.7109277319329832,0.28907226806701675,0.0,biometric,0.5473440639993472,False
151302,Bathinda,Punjab,30115.916666666668,7509.0,2330.0,0.0,9839.0,1.0,1.0,0.0,True,0.7631873157841244,0.2368126842158756,0.0,biometric,0.4982449650849074,False
151401,Bathinda,Punjab,102204.25,7417.0,3514.0,0.0,10931.0,1.0,1.0,0.0,True,0.6785289543500137,0.3214710456499863,0.0,biometric,0.5716059509179933,False
151501,Bathinda,Punjab,28038.416666666668,5351.0,2657.0,0.0,8008.0,1.0,1.0,0.0,True,0.6682067932067932,0.3317932067932068,0.0,biometric,0.5784035909475808,False
151502,Mansa,Punjab,57351.5,9096.0,2144.0,0.0,11240.0,1.0,1.0,0.0,True,0.8092526690391459,0.19074733096085408,0.0,biometric,0.44356393470339417,False
151503,Mansa,Punjab,38197.25,3692.0,1360.0,0.0,5052.0,1.0,1.0,0.0,True,0.730799683293745,0.26920031670625494,0.0,biometric,0.5301796091418459,False
151504,Mansa,Punjab,42544.833333333336,7071.0,801.0,0.0,7872.0,1.0,1.0,0.0,True,0.8982469512195121,0.1017530487804878,0.0,biometric,0.2993939111455864,False
151505,Mansa,Punjab,38670.75,13655.0,8110.0,0.0,21765.0,1.0,1.0,0.0,True,0.6273834137376522,0.3726165862623478,0.0,biometric,0.6010615456283493,False
151506,Mansa,Punjab,57430.833333333336,5481.0,1652.0,0.0,7133.0,1.0,1.0,0.0,True,0.7684003925417076,0.23159960745829244,0.0,biometric,0.49262324696910215,False
151507,Mansa,Punjab,38026.916666666664,4265.0,1440.0,0.0,5705.0,1.0,1.0,0.0,True,0.747589833479404,0.25241016652059595,0.0,biometric,0.5142556037257666,False
151508,Mansa,Punjab,44390.833333333336,3643.0,1066.0,0.0,4709.0,1.0,1.0,0.0,True,0.773624973455086,0.22637502654491398,0.0,biometric,0.486849650373313,False
151509,Mansa,Punjab,84394.66666666667,6465.0,3106.0,0.0,9571.0,1.0,1.0,0.0,True,0.675478006477902,0.324521993522098,0.0,biometric,0.5736611041175148,False
152001,Ferozepur,Punjab,0.0,2276.0,881.0,0.0,3157.0,1.0,1.0,0.0,True,0.7209375989863794,0.2790624010136205,0.0,biometric,0.5389213424332487,False
152002,Ferozepur,Punjab,72544.5,9244.0,7485.0,0.0,16729.0,1.0,1.0,0.0,True,0.5525733755753482,0.4474266244246518,0.0,biometric,0.6258887113625927,False
152003,Firozpur,Punjab,41323.333333333336,3992.0,1488.0,0.0,5480.0,1.0,1.0,0.0,True,0.7284671532846715,0.27153284671532846,0.0,biometric,0.5322874108695463,False
152004,Firozpur,Punjab,37007.0,2772.0,1566.0,0.0,4338.0,1.0,1.0,0.0,True,0.6390041493775933,0.36099585062240663,0.0,biometric,0.5952864600010179,False
152005,Ferozepur,Punjab,32486.333333333332,712.0,155.0,0.0,867.0,1.0,1.0,0.0,True,0.8212226066897347,0.1787773933102653,0.0,biometric,0.4273887362396271,False
