pincode,district,months_observed,trend_slope,trend_class,volatility_score
276204,Azamgarh,12,147.86363636363635,increasing,0.7382108873209255
276205,Azamgarh,12,61.74825174825175,increasing,0.7514140428991586
276206,Azamgarh,12,113.49300699300699,increasing,0.7018073692128617
276207,Azamgarh,12,85.75524475524476,increasing,0.808134858861017
276208,Azamgarh,12,78.91258741258741,increasing,0.8671673045752358
276288,Azamgarh,12,84.03496503496504,increasing,0.8149348076490949
276301,Azamgarh,12,87.55244755244757,increasing,0.6817662007554047
276302,Azamgarh,12,76.52447552447552,increasing,0.7586289357752507
276303,Azamgarh,12,81.24125874125876,increasing,0.8478117452436442
276304,Azamgarh,12,156.63986013986016,increasing,0.7313452695837822
276305,Azamgarh,12,203.513986013986,increasing,0.7220250323089319
276306,Mau,12,87.92307692307693,increasing,0.7377374197606946
276401,Azamgarh,12,36.31818181818182,increasing,1.230803639852668
276402,Azamgarh,12,94.06293706293705,increasing,0.8074668051293931
276403,Mau,12,230.09090909090912,increasing,0.7226695782535574
276404,Azamgarh,12,346.14335664335664,increasing,0.8787897475071097
276405,Azamgarh,12,102.6958041958042,increasing,0.7747372903225971
276406,Mau,12,62.38461538461539,increasing,0.6803200732962573
277001,Ballia,12,215.54895104895107,increasing,0.6416380098046796
277121,Ballia,12,51.24825174825175,increasing,0.6239962634901359
277123,Ballia,12,70.72027972027972,increasing,0.6370224741607536
277124,Ballia,12,55.888111888111894,increasing,0.7983353050312
277201,Ballia,12,60.43706293706293,increasing,0.8386861530690856
277202,Ballia,12,75.2797202797203,increasing,0.6844165858106823
277203,Ballia,12,48.29720279720279,increasing,0.7771345238058859
277204,Ballia,12,54.608391608391614,increasing,0.7859412557097951
277205,Ballia,12,31.080419580419584,increasing,0.7862054848718499
277207,Ballia,12,91.24125874125873,increasing,0.6554409866560207
277208,Ballia,12,74.37762237762239,increasing,0.779375692838977
277209,Ballia,12,107.56993006993005,increasing,0.7938689483667041
277210,Ballia,12,43.199300699300686,increasing,0.6717235663048292
277211,Ballia,12,89.8146853146853,increasing,0.6977020940413735
277213,Ballia,12,37.54895104895105,increasing,0.7146150967853202
277214,Ballia,12,32.349650349650354,increasing,0.7459404361703547
277216,Ballia,12,42.33566433566434,increasing,0.7983962521273152
277219,Ballia,12,46.53146853146853,increasing,0.7382329128995017
277301,Ballia,12,24.73076923076923,increasing,0.5840201695677834
277302,Ballia,12,69.19580419580419,increasing,0.6946217049177319
277303,Ballia,12,131.1153846153846,increasing,0.7165192240781099
277304,Ballia,12,70.03496503496505,increasing,0.6497999096753803
277401,Ballia,12,49.40909090909091,increasing,0.6780971885701994
277402,Ballia,12,49.98951048951049,increasing,0.7144020604134411
277403,Ballia,12,27.84265734265734,increasing,0.6559405950043049
277501,Ballia,12,53.46153846153846,increasing,0.9652719570075564
277502,Ballia,12,34.64335664335665,increasing,0.8297887208574423
277503,Ballia,12,38.53496503496503,increasing,0.645411338388738
277504,Ballia,12,26.286713286713287,increasing,0.7256831193276099
277506,Ballia,12,39.55944055944057,increasing,0.7154859349924304
281001,Mathura,12,315.06643356643355,increasing,0.8815603057732274
281003,Mathura,12,55.265734265734274,increasing,0.6574623969174123
281004,Mathura,12,185.43006993006995,increasing,0.7908241370462167
281005,Mathura,12,50.692307692307686,increasing,0.665688649474607
281006,Mathura,12,83.9825174825175,increasing,0.7929206569466349
281104,Hathras,12,44.47902097902099,increasing,0.7224556041203886
281121,Mathura,12,85.04545454545455,increasing,0.7070001781776882
281122,Mathura,12,77.52797202797201,increasing,0.6683592554806108
281123,Mathura,12,56.94055944055944,increasing,0.7816179783111495
281201,Mathura,12,71.85664335664336,increasing,0.8481933189613573
281202,Mathura,12,71.87412587412588,increasing,0.6673399389784599
281203,Mathura,12,51.54195804195804,increasing,0.7741680783827424
281204,Mathura,12,164.0734265734266,increasing,0.7394929497338425
281205,Mathura,12,98.55244755244755,increasing,0.7847621406100389
281206,Mathura,12,33.09440559440559,increasing,0.6901593951432929
281301,Mathura,12,105.14335664335663,increasing,0.6518261833986921
281302,Mathura,12,90.79020979020979,increasing,0.7142324240707658
281303,Mathura,12,8.814685314685315,increasing,0.9186316860081843
281305,Mathura,12,46.3986013986014,increasing,0.6654108986152679
281306,Mathura,12,179.6188811188811,increasing,0.6648211622660661
281307,Hathras,12,84.90909090909092,increasing,0.6987878752315168
281308,Hathras,12,60.41958041958042,increasing,0.7195470291337751
281401,Mathura,12,152.58741258741262,increasing,0.8051719339360678
281403,Mathura,12,214.78671328671328,increasing,0.7644788295495939
281404,Mathura,12,106.08041958041957,increasing,0.7983835573725157
281405,Mathura,12,77.4090909090909,increasing,0.7681586003645962
281406,Mathura,12,65.35314685314685,increasing,0.7358944226880973
281501,Mathura,12,40.74125874125874,increasing,0.7610228465802888
281502,Mathura,12,119.18181818181819,increasing,0.6895951125356422
281504,Mathura,12,45.16083916083915,increasing,0.7221105635342191
282001,Agra,12,475.1853146853147,increasing,0.595629191124552
282002,Agra,12,251.97202797202797,increasing,0.8487776366780266
282003,Agra,12,128.6258741258741,increasing,0.8352382504723661
282004,Agra,12,58.54545454545455,increasing,0.724720248643625
282005,Agra,12,139.73776223776224,increasing,0.6796288112862289
282006,Agra,12,418.90559440559446,increasing,0.7709470006758482
282007,Agra,12,308.6013986013986,increasing,0.8011690316739569
282008,Agra,12,2.8566433566433567,increasing,1.0679026172830557
282009,Agra,12,191.28321678321677,increasing,0.802507154636913
282010,Agra,12,231.520979020979,increasing,0.7529250176682448
283101,Agra,12,113.26923076923076,increasing,0.6072949298660303
283102,Agra,12,162.7937062937063,increasing,0.8730459878362372
283103,Firozabad,12,49.26573426573426,increasing,0.6117294429430652
283104,Agra,12,146.65384615384616,increasing,0.667142359903424
283105,Agra,12,115.91608391608392,increasing,0.8299761269409021
283110,Agra,12,215.16783216783216,increasing,0.6103934096020132
283111,Agra,12,223.45454545454544,increasing,0.666603987018055
283112,Agra,12,73.7062937062937,increasing,0.7009866282667738
283113,Agra,12,71.32867132867133,increasing,0.7344797895543771
283114,Agra,12,116.9090909090909,increasing,0.780239218352863
283115,Agra,12,99.6923076923077,increasing,0.678882648252862
283119,Agra,12,95.43006993006993,increasing,0.74431226443962
283121,Agra,12,83.81118881118883,increasing,0.6476248927106668
283122,Agra,12,91.66783216783217,increasing,0.770031592690041
283123,Agra,12,115.90909090909092,increasing,0.6813956801591137
283124,Agra,12,132.95104895104896,increasing,0.7185747121264647
283125,Agra,12,293.041958041958,increasing,0.7019356403935356
283126,Agra,12,110.67832167832167,increasing,0.6160738502010448
283130,Firozabad,12,13.16083916083916,increasing,0.7915237125876298
283135,Firozabad,12,37.12587412587413,increasing,0.7027582901200664
283136,Firozabad,12,14.160839160839162,increasing,0.7994391215955792
283141,Firozabad,12,16.91958041958042,increasing,0.7167702899781844
283142,Mainpuri,12,12.237762237762237,increasing,0.7609751479538622
283145,Firozabad,12,16.56993006993007,increasing,0.767706111471307
283151,Firozabad,12,14.73076923076923,increasing,0.7784039885925348
283152,Firozabad,12,15.797202797202798,increasing,0.8997378108488682
283201,Agra,12,210.45454545454544,increasing,0.6191443631366053
283202,Agra,12,90.37062937062939,increasing,0.7544647100348825
283203,Firozabad,12,894.7902097902098,increasing,0.6278953016225584
283204,Firozabad,12,299.6398601398601,increasing,0.6342450298307937
283205,Firozabad,12,0.34265734265734266,increasing,0.9622504486493764
283206,Firozabad,12,51.32867132867132,increasing,0.6833773685079344
283207,Firozabad,12,9.625874125874127,increasing,0.8686898158751233
284001,Jhansi,12,114.33216783216781,increasing,0.7313822037912725
284002,Jhansi,12,161.5804195804196,increasing,0.6667937749826349
284003,Jhansi,12,208.97202797202797,increasing,0.6657764042757126
284120,Jhansi,12,48.80069930069931,increasing,0.6603938646550634
284121,Jhansi,12,87.75524475524476,increasing,0.8091221630028878
284122,Lalitpur,12,74.83216783216784,increasing,0.6790847106019696
284123,Jhansi,12,82.14335664335665,increasing,0.6983222259780224
284124,Lalitpur,12,81.99650349650348,increasing,0.7425927273578015
284125,Lalitpur,12,1.5034965034965033,increasing,1.0068966334484521
284126,Lalitpur,12,128.22377622377624,increasing,0.6266224573956543
284127,Jhansi,12,6.716783216783217,increasing,0.736315783402868
284128,Jhansi,12,31.55944055944056,increasing,0.9183754027722332
284135,Jhansi,12,43.32167832167831,increasing,0.7632599237450115
284136,Lalitpur,12,12.160839160839163,increasing,0.9932951696840407
284201,Jhansi,12,44.35314685314684,increasing,0.583863256028383
284202,Jhansi,12,193.43006993006998,increasing,0.9294269448479863
284203,Jalaun,12,81.14335664335664,increasing,0.8728300273448154
284204,Jhansi,12,418.5314685314685,increasing,0.6970289083199483
284205,Jhansi,12,203.78671328671328,increasing,0.6462218699137297
284206,Jhansi,12,75.73076923076923,increasing,0.8315252290965403
284301,Jhansi,12,77.68531468531467,increasing,0.6901925192976961
284302,Jhansi,12,42.545454545454554,increasing,0.8586122531064115
284303,Jhansi,12,133.69230769230768,increasing,0.7488447735719371
284304,Jhansi,12,30.19230769230769,increasing,0.6516029299490771
284305,Jhansi,12,4.4370629370629375,increasing,0.590463950266962
284306,Jalaun,12,54.88811188811189,increasing,0.7200569884536218
284401,Jhansi,12,87.28671328671328,increasing,0.7355477415106886
284402,Lalitpur,12,88.28671328671328,increasing,0.6232869453498209
284403,Lalitpur,12,399.9125874125874,increasing,0.618834820988399
284404,Lalitpur,12,182.28321678321677,increasing,0.8443720817656765
284405,Jhansi,12,191.9230769230769,increasing,0.6351074568680979
284406,Lalitpur,12,81.94055944055945,increasing,0.5818348060349828
284419,Jhansi,12,63.56293706293708,increasing,0.7248421947240957
284501,Lalitpur,12,20.52097902097902,increasing,0.6779600666842143
285001,Jalaun,12,289.88461538461536,increasing,0.640859308348532
285121,Jalaun,12,67.2132867132867,increasing,0.7366990228638769
285122,Jalaun,12,35.63986013986013,increasing,0.667814710515586
285123,Jalaun,12,174.17482517482514,increasing,0.7084305702708508
285124,Jalaun,12,41.68181818181819,increasing,0.6862444932744736
285125,Jhansi,12,78.52097902097901,increasing,0.8058648622243073
285126,Jalaun,12,54.69580419580421,increasing,0.8422211875702202
285127,Jalaun,12,61.58741258741259,increasing,0.8316447881862994
285128,Jalaun,12,27.346153846153847,increasing,0.7053951569060924
285129,Jalaun,12,51.45804195804195,increasing,0.7696139608596253
285130,Jalaun,12,57.92307692307693,increasing,0.630189246628779
285201,Jalaun,12,72.07342657342657,increasing,0.7739002917465355
285202,Jalaun,12,72.28321678321677,increasing,0.7391071562754484
285203,Jalaun,12,88.84615384615385,increasing,0.7737389318716472
285204,Jalaun,12,117.493006993007,increasing,0.8854233676028107
285205,Jalaun,12,193.3321678321678,increasing,0.726413067335052
285206,Jalaun,12,20.185314685314687,increasing,0.6646913208187762
285223,Jhansi,12,34.2972027972028,increasing,0.7833436356851962
301001,Alwar,12,291.6643356643357,increasing,0.5566440088743836
301002,Alwar,12,3.7517482517482517,increasing,1.0958931445405078
301018,Alwar,12,31.416083916083917,increasing,0.6860318109125393
301019,Alwar,12,95.33566433566433,increasing,0.6449897282486688
301020,Alwar,12,30.06993006993007,increasing,0.6770659820144288
301021,Alwar,12,65.75174825174825,increasing,0.6812781377556241
301022,Alwar,12,77.83216783216784,increasing,0.6272378414785006
301023,,12,0.03496503496503496,increasing,3.3166247903554
301024,Alwar,12,111.3951048951049,increasing,0.7399935053136106
301025,Alwar,12,91.63286713286715,increasing,0.6268939227833894
301026,Alwar,12,112.5944055944056,increasing,0.6629406710523105
301027,Alwar,12,38.46853146853147,increasing,0.8490758153892951
301028,Alwar,12,101.47552447552447,increasing,0.6579095294293896
301030,Alwar,12,65.42307692307692,increasing,0.6780733756851629
301035,Alwar,12,42.96153846153846,increasing,0.699304624295788
301401,Alwar,12,29.40909090909091,increasing,0.6967612990049554
301402,Alwar,12,130.96503496503493,increasing,0.8035479233872879
301403,Alwar,12,21.5,increasing,0.7279358222228512
301404,Alwar,12,113.61188811188812,increasing,0.615025167910411
301405,Alwar,12,139.26223776223776,increasing,0.6365924651613537
301406,Alwar,12,94.00699300699301,increasing,0.7108128087246718
301407,Alwar,12,15.328671328671332,increasing,0.7143891456945589
301408,Alwar,12,79.76223776223776,increasing,0.6481706088632405
301409,Alwar,12,40.63986013986014,increasing,0.6978769133963272
301410,Alwar,12,55.98251748251749,increasing,0.7540252313392987
301411,Alwar,12,184.78671328671328,increasing,0.6940354719858789
301412,Alwar,12,35.60839160839161,increasing,0.7567474815492443
301413,Alwar,12,34.04545454545455,increasing,0.638923148018302
301414,Alwar,12,29.923076923076923,increasing,0.6413730897155377
301415,Alwar,12,7.353146853146855,increasing,0.7376497698917691
301416,Alwar,12,6.465034965034965,increasing,0.7195479322545878
301427,Alwar,12,18.37062937062937,increasing,0.6517990289078769
301604,Alwar,12,92.01748251748253,increasing,0.7058658923017247
301701,Alwar,12,76.20979020979021,increasing,0.6455337764886182
301702,Khairthal-Tijara,12,50.58041958041958,increasing,0.681200604293481
301703,Alwar,12,25.454545454545453,increasing,0.6820541759089795
301704,Alwar,12,28.055944055944057,increasing,0.8349872243555332
301705,Alwar,12,21.3006993006993,increasing,0.6992230789271363
301706,Alwar,12,26.412587412587413,increasing,0.6134470934130446
301707,Alwar,12,183.3111888111888,increasing,0.7559626924817338
301708,Alwar,12,8.79020979020979,increasing,0.7612513747099906
301709,Alwar,12,23.76223776223776,increasing,0.6635011021073349
301712,Alwar,12,13.342657342657343,increasing,0.7593568694533113
301713,Alwar,12,14.937062937062938,increasing,0.7163602400157529
301714,Alwar,12,7.587412587412587,increasing,0.6992060069692728
302001,Jaipur,12,86.94055944055943,increasing,0.6293170131198483
302002,Jaipur,12,261.7657342657343,increasing,0.6238800722091077
302003,Jaipur,12,193.479020979021,increasing,0.6098495942126247
302004,Jaipur,12,103.8881118881119,increasing,0.5811862619750443
302005,Jaipur,12,7.101398601398602,increasing,0.6197724610210332
302006,Jaipur,12,83.97902097902096,increasing,0.6513101845155155
302011,Jaipur,12,10.531468531468532,increasing,0.585880495179162
302012,Jaipur,12,334.16783216783216,increasing,0.566022162117137
302013,Jaipur,12,90.04895104895105,increasing,0.6299492356727681
302015,Jaipur,12,48.45104895104895,increasing,0.6291157267733676
302016,Jaipur,12,209.30419580419579,increasing,0.6049521974765096
302017,Jaipur,12,116.45104895104895,increasing,0.5683690588608528
302018,Jaipur,12,46.24475524475524,increasing,0.5814891397216339
302019,Jaipur,12,66.24475524475524,increasing,0.6179702204961138
302020,Jaipur,12,121.2972027972028,increasing,0.6023920839343488
302021,Jaipur,12,100.11538461538461,increasing,0.5947557036812867
302022,Jaipur,12,25.28321678321678,increasing,0.6545444498433504
302023,Jaipur,12,16.783216783216783,increasing,0.8223302866597147
302024,Jaipur,12,8.171328671328672,increasing,0.9256186737224353
302025,Jaipur,12,6.216783216783217,increasing,1.04726085001534
302026,Jaipur,12,55.63986013986014,increasing,0.6069279789524242
302027,Jaipur,12,84.43006993006993,increasing,0.6187037655414767
302028,Jaipur,12,69.32517482517483,increasing,0.6457929822620098
302029,Jaipur,12,122.45454545454547,increasing,0.5467455356794785
302031,Jaipur,12,116.36013986013982,increasing,0.5520133031136881
